name,tel,addr,addr2,Latitude,Longitude,menu,price,thumb,rating,count,가성비좋은,분위기좋은,감성카페,고급스러운,조용한,깔끔한,디저트,인테리어,사진찍기좋은,이색적인,뷰가좋은,예쁜,동네핫플
스타벅스 숙명여대정문점,1522-3232,청파동2가 53-12,청파동,37.5463644,126.9648311,"['카페 아메리카노', '카페 라떼', '스타벅스 돌체 라떼']","[4500, 5000, 5900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,2.55,1,0,1,0,1,0,0,1,0,1,1,1,1,1
스택빈 숙대점,0507-1347-6889,청파동3가 111-9,청파동,37.5445375,126.9675519,"['ICE 아메리카노', '숲속라떼', 'ICE 그레이몽']","[2800, 4100, 4100]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_64%2F1655774743436iumj3_JPEG%2F%25BC%25F7%25B4%25EB%25C1%25A1%25BB%25E7%25C1%25F8.jpg,2.5,1,1,0,0,0,1,0,0,0,1,0,0,0,1
슬로우슬로우,0507-1373-5061,청파동2가 90-39,청파동,37.5451856,126.9693388,['아메리카노'],[4500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211107_1%2F1636213121005XpBD9_JPEG%2F6EAjsf8z-HrYZTs7m_y8e_Wd.jpeg.jpg,4.4,1,0,0,1,0,0,0,0,0,0,0,1,1,1
쎄라비,02-3272-6707,청파동2가 64-9,청파동,37.5448355,126.9661819,"['믹스베리스무디', '레몬그라스', '로얄밀크티']","[5500, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_127%2F1564407071789DsWzN_JPEG%2Fvlu_WqizY2FTtn67HxX91J6R.jpg,4.68,1,0,0,1,1,0,1,0,1,0,0,1,0,1
아마,0507-1414-4580,청파동2가 60-17,청파동,37.5453086,126.9665997,"['브라우니', '쿠키']","[5000, 1500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220207_139%2F1644245742911xQTEL_JPEG%2F278A877A-8F5E-4DA2-B284-EB6F0CD8B402.jpeg,4.34,1,1,0,0,1,0,1,1,0,1,1,0,1,0
아마스빈 숙대점,02-703-2218,청파동2가 71-127,청파동,37.5446077,126.9684653,"['바닐라라떼', '타로 밀크티', '녹차 버블티']","[3000, 3500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191026_162%2F1572025223654y2JJt_JPEG%2FhnKAfkWpx7smcn9Yvr5iHepw.jpeg.jpg,4.34,1,0,0,1,0,1,1,0,1,1,1,1,0,0
아벨라,02-718-1440,청파동2가 90-13,청파동,37.545096,126.9695936,"['카페라떼', '에스프레소', '아메리카노']","[3800, 3400, 3400]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180530_197%2F15276613763305tSSl_PNG%2FlU4OZwg_ymtNmdLBFz2xF2wf.png,4.26,1,1,0,1,0,0,1,0,0,1,0,1,0,1
에그맛있다 숙대점,0507-1373-0344,청파동2가 71-40,청파동,37.5444795,126.9683437,"['클래식타르트', '캔메리카노']","[2800, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210327_249%2F1616823780857OMWPB_JPEG%2FKvrFrc5uHpWVQyZF2MDT61Z8.jpeg.jpg,4.45,1,1,1,1,0,1,0,0,0,1,0,1,1,0
에이그레이트카페 숙대점,0507-1386-8159,청파동2가 55-9,청파동,37.545155,126.965632,"['아메리캔노', '바닐라빈라캔', '카페라캔']","[3500, 4800, 4300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190505_48%2F1557045149661upjnC_JPEG%2FwxH9tnKNDNEseiYFQ7YuR-2E.jpg,4.3,1,0,0,1,0,0,1,1,1,1,1,1,0,1
에이플로트아워,02-707-1021,청파동3가 102,청파동,37.5434503,126.9701662,"['더치아메리카노', '더치라떼', '자몽에이드']","[4800, 5300, 5800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200106_276%2F1578296413590MlCUh_JPEG%2FTx2ZcIVtlzvlFj3BJryA1WNr.jpg,4.5,1,1,1,1,0,1,0,0,1,1,0,1,1,0
엘마레,02-717-2760,청파동2가 104-1,청파동,37.5464515,126.9700502,"['음료', '세상시원한달콤수박주스', '흑임자미숫가루']","[3000, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA0MjNfNDcg%2FMDAxNDkyOTU5NDk4NDQ3.Q59hykZboQahBwwL25zf5vrDbOf34rkSisIg5Xw6z1Mg.xRAExPHx81lnhF38ahadXkCLwW0UHV5CP5I1w6kIIr8g.JPEG.dove2255%2F20170423_163508.jpg,4.5,1,1,0,1,0,1,1,1,0,0,0,0,0,1
와플덴 숙대정문점,1522-9375,청파동2가 63-21,청파동,37.5450652,126.9661719,['사과생크림와플'],[3500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191122_122%2F1574410950970qubNj_JPEG%2FDP6EDVYD9--P679OHoauvxLO.jpeg.jpg,4.26,1,0,1,1,0,0,0,1,0,0,1,1,1,1
와플하우스,02-711-2649,청파동2가 71-75,청파동,37.5444235,126.9685278,"['딸기빙수', '버터&잼 와플', '에그버거']","[9500, 3500, 5500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160108_76%2F14522344043261X6rD_JPEG%2F176058555663715_1.jpg,4.45,1,0,0,0,0,1,1,1,0,0,1,1,1,1
요거트월드 용산점,0508-8187-6140,청파동1가 47-4,청파동,37.5495475,126.9693252,"['2인 요거트아이스크림(300g ~ 320g)', ""'수제' 生딸기우유(500ml)"", '그릭요거트(M(100g ~ 110g))']","[8000, 5800, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_118%2F1653301684945k8PsC_JPEG%2FKakaoTalk_20220523_192033234.jpg,2.36,1,1,1,1,1,1,1,1,1,1,0,0,0,1
요지트 숙대점,0507-1473-0813,청파동3가 21-16,청파동,37.5449117,126.9699559,"['그릭요거트 BASIC', '그릭요거트 MEDIUM', '그릭요거트 LARGE']","[4200, 5800, 7900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210816_170%2F1629092445751CTzvf_JPEG%2FXgs-FeH64PFBQKIBEDhCusp-.jpeg.jpg,4.7,1,0,0,1,0,0,1,0,1,1,0,0,1,1
위드달걀빵,0507-1339-7180,청파동3가 111-58,청파동,37.5446167,126.9669193,"['마요슈달', '올리브칠리슈달', '오리지널 택배세트']","[2800, 3300, 21800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220330_265%2F1648604658884mvAsC_JPEG%2F20220323_142654.jpg,4.6,1,1,0,1,1,0,0,0,1,1,1,1,0,0
유캔두잇 숙명여대점,070-8805-0606,청파동2가 55-9,청파동,37.545155,126.965632,['아메리카노'],[2500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_169%2F1655954154434eGAr0_JPEG%2F%25BC%25AD%25BF%25EF%25BC%25F7%25B8%25ED%25BF%25A9%25B4%25EB%25C1%25A1_%25BF%25DC%25BA%25CE-1.jpg,2.86,1,0,1,0,1,0,0,1,0,1,0,1,1,1
을의커피,02-701-0116,청파동2가 60-1,청파동,37.5455365,126.9667991,"['녹차비엔나', '민트비체린', '말차우유']","[5500, 5500, 5500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180420_64%2F1524191208111qGloB_JPEG%2Fb4gGfjhkYnR_lIysRC4WIddW.JPG.jpg,4.59,1,1,1,0,1,0,0,1,1,1,0,1,0,0
이디야커피 용산청파점,02-711-7385,청파동1가 138,청파동,37.5494246,126.9693891,"['ICED 카페 아메리카노', 'HOT 애플 루이보스티', '팥인절미 1인빙수']","[3200, 4500, 5900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg,4.5,1,1,1,0,0,1,0,1,0,1,0,1,0,1
일미오카페,010-9162-0987,청파동3가 118-280,청파동,37.5439919,126.9666734,"['아메리카노', '브라질산토스 200g', '카페라떼']","[2000, 5500, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170828_259%2F1503915110939jTdUR_JPEG%2FoQoN5Bkk2ewFWYS7yR16CQym.JPG.jpg,4.75,1,0,1,0,0,1,0,1,1,1,0,1,0,0
청파동커피,010-4677-6510,청파동2가 55-3,청파동,37.5448787,126.9658701,"['아메리카노\n주문수 6', '헤이즐넛 아메리카노', '바닐라라떼']","[2000, 2500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191020_143%2F1571545743739V52QP_JPEG%2FY5SRiX49UPAd85Y5DkeCDu61.jpg,4.45,1,1,0,0,1,0,1,0,1,1,0,0,0,0
청파맨션,02-706-9093,청파동2가 41-18,청파동,37.5456412,126.9671259,"['카페오렌지비앙코', '초코오렌지비앙코', '유자아메리카노']","[5500, 5500, 5500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190101_153%2F1546343500157i0mhH_JPEG%2FFOm_syOFtsmgnK6B40N5NinL.jpeg.jpg,4.52,1,0,1,1,1,1,1,0,0,0,0,1,0,0
카페 지니얼,02-717-3501,청파동2가 67-5,청파동,37.5450132,126.9672375,['아메리카노'],[3000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220512_212%2F1652316612158IQL8q_JPEG%2F73004074-76A0-4ED9-B0D6-B4CC301DED8D.jpeg,2.87,1,0,0,1,0,0,0,1,0,0,0,0,0,1
카페 코인시던스,02-711-5517,청파동1가 154-25,청파동,37.5487186,126.9705746,"['더 코인시던스 HOT/ICED', '레모네이드 ICED ONLY', '아메리카노 HOT/ICED']","[6000, 5000, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210910_170%2F1631237967444MjgEm_JPEG%2FwPpvxYbA2BZpYXqHQ-hamI4N.jpg,4.75,1,1,0,1,1,0,1,1,1,1,1,1,0,1
카페 퓨엔테,0507-1312-2945,청파동3가 118-11,청파동,37.543783,126.9677252,"['래밍턴 케이크', '시그니처 과일 음료', '무화과 크림치즈 쿠키']","[4500, 7000, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210621_71%2F1624269199321WQ94H_JPEG%2FlN7MeqeSbxPjizmN9zn0sybm.jpeg.jpg,4.81,1,0,1,1,0,1,1,0,0,0,1,0,0,1
카페곧감,010-8709-3441,청파동3가 132-2,청파동,37.5433673,126.9650038,"['아메리카노 HOT / ICE', '텐저린라떼 HOT / ICE', '카페라떼 HOT / ICE']","[4000, 6000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200417_181%2F1587093579740TC06U_JPEG%2F3Eag4Pe0j-Rd3VbbhNWgdfuD.jpg,4.54,1,1,0,0,0,0,1,0,0,0,1,0,0,1
카페나리나무,0507-1379-1369,청파동3가 113-2,청파동,37.5441594,126.9674847,"['우유니사막소금커피', '밤하늘에빛나는달콤초코', '크리미퐁퐁크림라떼']","[5500, 6500, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220908_151%2F1662606608087OtSEe_JPEG%2FCAFENARINAMU_%25B1%25E2%25BA%25BB%25C0%25CC%25B9%25CC%25C1%25F6_2.jpg,4.52,1,0,1,0,1,0,0,1,1,1,1,0,0,0
카페인중독 숙대입구점,02-702-5599,청파동2가 64-3,청파동,37.5450158,126.9664069,['햅쌀 와플'],[4500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_203%2F1653370970841zxadY_PNG%2F%25B7%25CE%25B0%25ED_SNS_4.png,4.48,1,1,0,1,0,0,1,1,1,1,0,1,0,1
카페코지 숙명여대점,070-4156-1007,청파동2가 84-2,청파동,37.5448439,126.9689973,"['코코넛커피스무디', '코코넛딸기스무디', '초코칩코코넛스무디']","[4800, 5100, 5100]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201214_84%2F1607875579157gDs9c_JPEG%2Fimage.jpg,4.76,1,0,1,1,0,1,0,1,1,0,1,0,1,0
카페틸데,0507-1340-0857,청파동3가 107-44,청파동,37.5440717,126.9685892,"['꿀무화과&생크림 크로플', '하이볼', '크림라떼']","[7500, 8000, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220828_130%2F1661666494729rgagj_JPEG%2F7387F166-ABB9-4B7C-97C6-5A7F9F822074.jpeg,2.93,1,1,1,1,1,1,0,1,0,1,0,1,1,0
커티스,0507-1323-1723,청파동3가 105-30,청파동,37.5431889,126.9693346,"['에스프레소', '아메리카노', '카페라떼']","[4000, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220522_135%2F1653152171405R1YXG_PNG%2F20220522_015552.png,2.32,1,1,1,1,1,0,1,1,1,1,1,1,1,1
커피니 숙대점,02-703-7061,청파동2가 63-5,청파동,37.5450432,126.966755,"['아메리카노', '카페라떼', '바닐라라떼']","[2000, 2500, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_233%2F15644085925663usHF_JPEG%2FCq6zGajD-RiiEi8UZziHCEUa.jpg,4.49,1,1,0,0,0,1,0,1,1,0,0,0,1,1
커피온리 숙명여대점,070-4212-7318,청파동2가 66-27,청파동,37.5448964,126.9670728,"['바닐라라떼', '카페모카', '막심커피']","[2300, 2400, 2300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191224_287%2F15771973352641c40f_JPEG%2F72ZBKtadHL1JTGXEqF09jkFB.jpg,4.44,1,0,1,0,0,0,1,1,1,1,0,1,1,0
커피주아,0507-1394-9242,청파동1가 49,청파동,37.549493,126.9690781,"['쌩유베리머치', '썸머라떼', '커피주아가배액']","[5500, 5500, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_121%2F1648792603083Q8umt_JPEG%2F03F7104B-80D0-4452-8204-12493EF99DCA.jpeg,4.72,1,1,0,1,1,1,1,1,0,0,1,1,0,1
커피플라넬,02-711-6192,청파동2가 64-28,청파동,37.5448501,126.966098,"['에스프레소', '에스프레소 마끼야또', '에스프레소 꼰빠냐']","[2000, 2200, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180517_50%2F1526545323897o031C_JPEG%2FU1pIB19R5hJcEU-iBT3MXxxD.jpg,4.61,1,1,0,0,1,0,0,0,1,0,1,0,1,1
코피티암 숙대점,02-707-0200,청파동3가 114-1,청파동,37.5443713,126.966891,"['카야 토스트/Thick 카야 토스트', '치즈 카야 토스트', '피넛 버터 토스트']","[3500, 3700, 3700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_126%2F1440993127809td5NO_JPEG%2F106663568869726_0.jpg,4.41,1,0,0,0,1,1,0,0,0,0,1,0,0,0
콩유소 용산점,0507-1308-6033,청파동2가 104-29,청파동,37.5461196,126.9697028,"['아메리카노 + 크로플 2pcs', '아메리카노 + 스페셜 크로플 1pcs', '아메리카노']","[6000, 7000, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_76%2F1655530753561jXDjA_PNG%2F%25C4%25E1%25C0%25AF%25BC%25D2_%25B7%25CE%25B0%25ED_%25C0%25CC%25B9%25CC%25C1%25F6.png,2.05,1,1,1,0,0,0,0,1,1,1,0,0,0,0
킵햅,0507-1344-0910,청파동3가 128-4,청파동,37.5421874,126.9685552,"['쇼숑 오 폼므', '크로캉 에끌레어', '단호박크림치즈깜빠뉴']","[4500, 4200, 6800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220519_123%2F1652970130716Ces9k_JPEG%2FKakaoTalk_20220519_232136483_04.jpg,2.91,1,1,0,0,0,0,1,0,1,1,0,1,0,1
투썸플레이스용산청파삼거리점,02-714-2011,청파동1가 180-24,청파동,37.5475826,126.9704918,"['티라미수라떼', '니트로콜드브루', '니트로콜드브루 라떼']","[5800, 4800, 5300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzEyMjFfMTc3%2FMDAxNTEzODQxMzAxNDI4.HrkW5GXWDM9gxBPi4scA2pBqroqW292u2PxD88ckJ00g.omvEjUO-R-r-OHvfbjnD6EdrJtH08QW11cMSljDdriQg.JPEG.hojumart1%2F2017-11-23-17-14-20.jpg,4.25,1,0,0,0,0,0,0,0,0,0,1,1,1,0
핀벨,010-5893-3292,청파동3가 24-55,청파동,37.5443803,126.9688475,"['초코식빵', '앙버터', '몽블랑 페스츄리']","[5000, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200310_183%2F1583843792783eoUTu_JPEG%2F%25A4%25BD%25A4%25B2.,4.33,1,1,0,1,1,0,0,1,1,0,0,0,1,1
한입마카롱 숙대점,070-7785-6225,청파동2가 63-5,청파동,37.5450432,126.966755,['치즈크래커 마카롱\n별점\n4.86'],[54000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191230_235%2F1577688457273Ji8BD_JPEG%2F3sge8xyuOcwOYzG2xbApUzB8.jpeg.jpg,4.74,1,1,1,1,0,1,1,1,1,0,1,0,1,0
허니빈 카페,010-7192-1254,청파동3가 121-23,청파동,37.5432961,126.9691283,"['플레인 아이스크림', '유기농 인절미 아이스크림', '오레오 초코 나라 아이스크림']","[4000, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220902_274%2F1662090626472W6Ql8_JPEG%2FSW3_4685.jpg,2.04,1,1,0,1,0,0,1,1,1,0,0,1,1,1
효이다방,0507-1317-1906,청파동2가 55-5,청파동,37.5451027,126.9658285,['아메리카노'],[1500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200519_22%2F1589844708617E6XoP_JPEG%2FYYV2ee5bURWWvFBdgy8BuL8F.jpg,4.58,1,1,1,0,0,1,0,0,0,1,1,0,0,1
효정애협 코나카페,02-3271-0595,청파동1가 161,청파동,37.5480815,126.969746,"['베이글세트', '샌드위치세트']","[4500, 6000]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1504065598%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1663171942843%26md%3D04svjxQLVOS8pPvQBz2%252B9jCmcuk%253D,4.54,1,1,1,1,0,0,1,1,1,0,0,1,1,1
31월,02-3785-1013,한강로3가 63-70,한강로동,37.5258562,126.9676442,['시오버터롤 (2개 1세트)'],[3000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211129_9%2F1638161047338iypI4_JPEG%2F%25B0%25A1%25B0%25D4_%25C1%25A4%25B8%25E9.jpg,2.28,1,1,1,0,1,0,0,1,1,1,1,0,1,0
Approach,02-798-8825,한강로2가 154,한강로동,37.5299472,126.97037,"['americano', 'latte', 'flat white']","[5500, 6500, 6500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210217_275%2F1613547837115yjMLR_PNG%2FDuCRKxaZCcoGa03gv4yrU3ZY.png,4.4,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FELIDAY,0507-1369-0278,한강로3가 98,한강로동,37.5290923,126.9606764,"['페퍼로니 키슈', '크림 쉬림프 키슈', '바질 베이컨 키슈']","[6500, 6500, 6500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220822_107%2F16611645230963Uk90_JPEG%2F5D2292BE-4A05-4B82-96A6-E086D07DD4A4.jpeg,2.53,1,0,1,0,1,1,0,0,0,1,0,0,0,0
GOONIES,02-794-8999,한강로2가 81-3,한강로동,37.5306633,126.97116,"['goonies nuts', 'hell rum', 'espresso']","[6000, 6600, 2000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220820_176%2F16609715282458rrhH_JPEG%2F515C71F4-2DFA-48F4-93A8-8D2E1146F688.jpeg,2.09,1,1,1,1,1,0,1,0,1,0,1,0,1,0
Y brew,0507-1330-5218,한강로3가 63-70,한강로동,37.5258562,126.9676442,"['에스프레소/아메리카노', '카페라떼/카푸치노', '바닐라라떼/헤이즐럿라떼']","[1800, 2500, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201207_14%2F16073098922373L4BW_JPEG%2FL7ZMHnoItkcH9D3eaf1fs9C6.jpg,4.7,1,0,1,0,1,0,1,0,1,0,1,0,1,0
well-lit,02-797-5788,한강로3가 63-70,한강로동,37.5258562,126.9676442,"['아메리카노', '라떼', '카푸치노(hot only)']","[3000, 4000, 4000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210906_1%2F1630889364945e5hjv_JPEG%2F9ZJ4xiHB8VxARTHZIGDG3pXY.jpeg.jpg,5,1,1,0,1,0,1,1,0,0,1,0,1,1,1
감성커피 용산점,02-792-7474,한강로2가 422,한강로동,37.5316834,126.9696924,"['생아메리카노', '미스킴 다방커피', '시나몬 카푸치노']","[1800, 2500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA4MDdfODIg%2FMDAxNTY1MTA0NDY3NjU4.kVLFxWCTqQd5pjnV-ehgtITJ_uPY4-YictZNpyLJnIgg.iFzrB3OR3VSLTuUa7Eml6HJHL37-xNDyF-MlHnk8mdkg.JPEG.jjhh8022%2FIMG_1448.,4.53,1,0,1,0,0,0,1,0,1,0,0,0,1,0
감성커피J,02-486-8715,한강로2가 82-2,한강로동,37.5307282,126.9710663,"['아메리카노\n주문수 2', '더블에스프레소', '카페라떼']","[2800, 2800, 3300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190729_273%2F1564387097249Bl53E_JPEG%2Feq7JDo1lbPh9OP6-GmgX7Sgu.jpeg.jpg,4.42,1,0,1,0,0,1,0,0,1,0,1,1,0,1
고카페 용산아이파크몰점,02-2012-2189,한강로3가 40-999,한강로동,37.5288539,126.9640447,"['시크릿라떼', '바질크런치', '프루티 아메리카노']","[6500, 5000, 6500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200531_300%2F1590889126442uMBYm_JPEG%2FiaBGWI-XXbMq828DbdHucm0l.jpg,4.34,1,0,0,1,0,1,1,1,0,1,0,0,1,1
골드문커피,0507-1301-1427,한강로3가 65-157,한강로동,37.5248735,126.9648102,"['달고나라떼', '달고나밀크', '머스캣']","[6000, 5000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210408_22%2F1617848249554BcDcP_JPEG%2Fr5Up60KHICB4r-LsxXXiuxCc.jpg,4.49,1,0,0,0,0,1,1,0,1,1,0,1,1,0
공차 용산아스테리움점,02-3785-2606,한강로2가 419 지하1층 18호,한강로동,37.5316834,126.9696924,"['블랙밀크티+펄 LARGE', '타로밀크티+펄 LARGE', '블랙밀크티+펄 JUMBO']","[4200, 4200, 5400]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151231_96%2F1451524497683DoN4m_JPEG%2F167178503225934_1.jpeg,4.44,1,0,1,0,1,0,1,1,1,0,1,1,0,0
공차 용산아이파크몰점,0507-1341-0709,한강로3가 40-999,한강로동,37.5288539,126.9640447,"['블랙밀크티+펄', '타로밀크티+펄', '초콜렛 밀크티+펄']","[4200, 4200, 4200]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190301_1%2F1551410494618Inb21_JPEG%2F7vnPHVMvznEKEx1iXlaYZXGt.JPG.jpg,4.46,1,1,1,0,0,0,0,1,1,1,1,0,1,1
